checkpoint,curve,layer,value
Qwen--Qwen3-1.7B,auroc_by_layer,12,0.9765625
Qwen--Qwen3-1.7B,auroc_by_layer,13,0.9865451388888888
Qwen--Qwen3-1.7B,auroc_by_layer,14,0.9952256944444444
Qwen--Qwen3-1.7B,auroc_by_layer,15,0.9995659722222222
Qwen--Qwen3-1.7B,auroc_by_layer,16,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,17,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,18,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,19,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,20,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,21,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,22,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,23,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,24,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,25,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,26,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,27,1.0
Qwen--Qwen3-1.7B,auroc_by_layer,28,1.0
Qwen--Qwen3-1.7B,cohen_by_layer,0,
Qwen--Qwen3-1.7B,cohen_by_layer,1,3.6664482988880644
Qwen--Qwen3-1.7B,cohen_by_layer,2,4.323130855278112
Qwen--Qwen3-1.7B,cohen_by_layer,3,4.179387100518883
Qwen--Qwen3-1.7B,cohen_by_layer,4,4.418481986931942
Qwen--Qwen3-1.7B,cohen_by_layer,5,4.311433240866347
Qwen--Qwen3-1.7B,cohen_by_layer,6,4.073938422727725
Qwen--Qwen3-1.7B,cohen_by_layer,7,3.7721314600094686
Qwen--Qwen3-1.7B,cohen_by_layer,8,3.4604382270569203
Qwen--Qwen3-1.7B,cohen_by_layer,9,3.536470608805427
Qwen--Qwen3-1.7B,cohen_by_layer,10,3.595429376662731
Qwen--Qwen3-1.7B,cohen_by_layer,11,3.489099154707263
Qwen--Qwen3-1.7B,cohen_by_layer,12,3.587709742316815
Qwen--Qwen3-1.7B,cohen_by_layer,13,4.334461099395243
Qwen--Qwen3-1.7B,cohen_by_layer,14,4.673301953464843
Qwen--Qwen3-1.7B,cohen_by_layer,15,5.599500019403872
Qwen--Qwen3-1.7B,cohen_by_layer,16,5.187211750857973
Qwen--Qwen3-1.7B,cohen_by_layer,17,5.040792354156736
Qwen--Qwen3-1.7B,cohen_by_layer,18,5.930962011711374
Qwen--Qwen3-1.7B,cohen_by_layer,19,5.8252404094401244
Qwen--Qwen3-1.7B,cohen_by_layer,20,6.0362486240034725
Qwen--Qwen3-1.7B,cohen_by_layer,21,6.205661578525587
Qwen--Qwen3-1.7B,cohen_by_layer,22,6.138864756387387
Qwen--Qwen3-1.7B,cohen_by_layer,23,6.248366270499248
Qwen--Qwen3-1.7B,cohen_by_layer,24,6.0282876075648995
Qwen--Qwen3-1.7B,cohen_by_layer,25,5.9601291630514845
Qwen--Qwen3-1.7B,cohen_by_layer,26,5.886931073805855
Qwen--Qwen3-1.7B,cohen_by_layer,27,5.658760482869575
Qwen--Qwen3-1.7B,cohen_by_layer,28,6.161477671501908
Qwen--Qwen3-1.7B,x2_wm_curve,0,1.0440032965839146
Qwen--Qwen3-1.7B,x2_wm_curve,1,1.0894465810617202
Qwen--Qwen3-1.7B,x2_wm_curve,2,1.0127005819170165
Qwen--Qwen3-1.7B,x2_wm_curve,3,1.0221969733534222
Qwen--Qwen3-1.7B,x2_wm_curve,4,1.0176635473332802
Qwen--Qwen3-1.7B,x2_wm_curve,5,1.0212100777801354
Qwen--Qwen3-1.7B,x2_wm_curve,6,1.1174048774971534
Qwen--Qwen3-1.7B,x2_wm_curve,7,1.099520301841592
Qwen--Qwen3-1.7B,x2_wm_curve,8,1.1227845761791306
Qwen--Qwen3-1.7B,x2_wm_curve,9,1.1732011941018001
Qwen--Qwen3-1.7B,x2_wm_curve,10,1.1601129854260923
Qwen--Qwen3-1.7B,x2_wm_curve,11,1.1714259533919718
Qwen--Qwen3-1.7B,x2_wm_curve,12,1.1094938439127047
Qwen--Qwen3-1.7B,x2_wm_curve,13,1.0830917842298358
Qwen--Qwen3-1.7B,x2_wm_curve,14,1.120134867888506
Qwen--Qwen3-1.7B,x2_wm_curve,15,1.164365069132801
Qwen--Qwen3-1.7B,x2_wm_curve,16,1.168776264088903
Qwen--Qwen3-1.7B,x2_wm_curve,17,1.2342341113407094
Qwen--Qwen3-1.7B,x2_wm_curve,18,1.2325061359564484
Qwen--Qwen3-1.7B,x2_wm_curve,19,1.2915974401897916
Qwen--Qwen3-1.7B,x2_wm_curve,20,1.2469774330314363
Qwen--Qwen3-1.7B,x2_wm_curve,21,1.1858003502180654
Qwen--Qwen3-1.7B,x2_wm_curve,22,1.189079043258898
Qwen--Qwen3-1.7B,x2_wm_curve,23,1.105671264586289
Qwen--Qwen3-1.7B,x2_wm_curve,24,1.059467510784642
Qwen--Qwen3-1.7B,x2_wm_curve,25,1.0942823544715155
Qwen--Qwen3-1.7B,x2_wm_curve,26,1.0014451576903503
Qwen--Qwen3-1.7B,x2_wm_curve,27,1.1899435750431746
Qwen--Qwen3-1.7B,x8_drive_gap_curve,0,0.0
Qwen--Qwen3-1.7B,x8_drive_gap_curve,1,-0.1231825053691864
Qwen--Qwen3-1.7B,x8_drive_gap_curve,2,0.015681917468707063
Qwen--Qwen3-1.7B,x8_drive_gap_curve,3,0.1283226857582728
Qwen--Qwen3-1.7B,x8_drive_gap_curve,4,0.15288187066713968
Qwen--Qwen3-1.7B,x8_drive_gap_curve,5,-0.2313543955485026
Qwen--Qwen3-1.7B,x8_drive_gap_curve,6,-0.21704138318697608
Qwen--Qwen3-1.7B,x8_drive_gap_curve,7,0.096697469552358
Qwen--Qwen3-1.7B,x8_drive_gap_curve,8,0.2502409815788269
Qwen--Qwen3-1.7B,x8_drive_gap_curve,9,-0.10316166281700137
Qwen--Qwen3-1.7B,x8_drive_gap_curve,10,0.2850641409556071
Qwen--Qwen3-1.7B,x8_drive_gap_curve,11,-0.4212759733200073
Qwen--Qwen3-1.7B,x8_drive_gap_curve,12,-0.39276073376337695
Qwen--Qwen3-1.7B,x8_drive_gap_curve,13,-0.27959061662356066
Qwen--Qwen3-1.7B,x8_drive_gap_curve,14,-0.22862607240676874
Qwen--Qwen3-1.7B,x8_drive_gap_curve,15,-0.17458822329839063
Qwen--Qwen3-1.7B,x8_drive_gap_curve,16,0.5982308487097422
Qwen--Qwen3-1.7B,x8_drive_gap_curve,17,-1.4042834738890329
Qwen--Qwen3-1.7B,x8_drive_gap_curve,18,-3.378878434499105
Qwen--Qwen3-1.7B,x8_drive_gap_curve,19,-2.888599495093028
Qwen--Qwen3-1.7B,x8_drive_gap_curve,20,-2.091587881247203
Qwen--Qwen3-1.7B,x8_drive_gap_curve,21,-0.24126307169596362
Qwen--Qwen3-1.7B,x8_drive_gap_curve,22,-0.7937680085500082
Qwen--Qwen3-1.7B,x8_drive_gap_curve,23,0.00603457291920978
Qwen--Qwen3-1.7B,x8_drive_gap_curve,24,0.41744377215703343
Qwen--Qwen3-1.7B,x8_drive_gap_curve,25,0.3788984219233196
Qwen--Qwen3-1.7B,x8_drive_gap_curve,26,3.661683450142543
Qwen--Qwen3-1.7B,x8_drive_gap_curve,27,2.3738681872685747
Qwen--Qwen3-1.7B,x8_drive_gap_curve,28,3.143709937731425
Qwen--Qwen3-1.7B,x10_scar_curve,0,0.2660609668996665
Qwen--Qwen3-1.7B,x10_scar_curve,1,0.1471872327982534
Qwen--Qwen3-1.7B,x10_scar_curve,2,0.24335068785983988
Qwen--Qwen3-1.7B,x10_scar_curve,3,0.34302276237826623
Qwen--Qwen3-1.7B,x10_scar_curve,4,0.29693568878015186
Qwen--Qwen3-1.7B,x10_scar_curve,5,0.29846961039870173
Qwen--Qwen3-1.7B,x10_scar_curve,6,0.29874418865342406
Qwen--Qwen3-1.7B,x10_scar_curve,7,0.45870919284958445
Qwen--Qwen3-1.7B,x10_scar_curve,8,0.5225203376465594
Qwen--Qwen3-1.7B,x10_scar_curve,9,0.53375895691758
Qwen--Qwen3-1.7B,x10_scar_curve,10,0.5618801385422526
Qwen--Qwen3-1.7B,x10_scar_curve,11,0.3614400958644062
Qwen--Qwen3-1.7B,x10_scar_curve,12,0.3848785865447202
Qwen--Qwen3-1.7B,x10_scar_curve,13,0.40613897230940493
Qwen--Qwen3-1.7B,x10_scar_curve,14,0.45334956217852584
Qwen--Qwen3-1.7B,x10_scar_curve,15,0.4953862225084333
Qwen--Qwen3-1.7B,x10_scar_curve,16,0.22300267433557375
Qwen--Qwen3-1.7B,x10_scar_curve,17,0.2525075224111849
Qwen--Qwen3-1.7B,x10_scar_curve,18,0.2489948642272431
Qwen--Qwen3-1.7B,x10_scar_curve,19,0.26476779933688993
Qwen--Qwen3-1.7B,x10_scar_curve,20,0.5379960118419879
Qwen--Qwen3-1.7B,x10_scar_curve,21,0.48316393879652
Qwen--Qwen3-1.7B,x10_scar_curve,22,0.5850325786460687
Qwen--Qwen3-1.7B,x10_scar_curve,23,0.6600915121118357
Qwen--Qwen3-1.7B,x10_scar_curve,24,0.7095663907584531
Qwen--Qwen3-1.7B,x10_scar_curve,25,0.5984919443524971
Qwen--Qwen3-1.7B,x10_scar_curve,26,0.3866899007570241
Qwen--Qwen3-1.7B,x10_scar_curve,27,0.1260506692317871
Qwen--Qwen3-1.7B,x10_z_curve,0,-0.6351113974072122
Qwen--Qwen3-1.7B,x10_z_curve,1,-1.265716117131454
Qwen--Qwen3-1.7B,x10_z_curve,2,-0.7555855228061127
Qwen--Qwen3-1.7B,x10_z_curve,3,-0.22684230555002408
Qwen--Qwen3-1.7B,x10_z_curve,4,-0.47132630656958935
Qwen--Qwen3-1.7B,x10_z_curve,5,-0.46318911613255487
Qwen--Qwen3-1.7B,x10_z_curve,6,-0.4617325257034713
Qwen--Qwen3-1.7B,x10_z_curve,7,0.3868543164558659
Qwen--Qwen3-1.7B,x10_z_curve,8,0.7253614676289779
Qwen--Qwen3-1.7B,x10_z_curve,9,0.7849804104430675
Qwen--Qwen3-1.7B,x10_z_curve,10,0.9341584436796826
Qwen--Qwen3-1.7B,x10_z_curve,11,-0.12914151816509153
Qwen--Qwen3-1.7B,x10_z_curve,12,-0.004804355225385725
Qwen--Qwen3-1.7B,x10_z_curve,13,0.1079783356500489
Qwen--Qwen3-1.7B,x10_z_curve,14,0.35842239730487
Qwen--Qwen3-1.7B,x10_z_curve,15,0.581419652382847
Qwen--Qwen3-1.7B,x10_z_curve,16,-0.8635282358235075
Qwen--Qwen3-1.7B,x10_z_curve,17,-0.7070100899784875
Qwen--Qwen3-1.7B,x10_z_curve,18,-0.7256441376620737
Qwen--Qwen3-1.7B,x10_z_curve,19,-0.641971428974703
Qwen--Qwen3-1.7B,x10_z_curve,20,0.807457258278797
Qwen--Qwen3-1.7B,x10_z_curve,21,0.5165825388455039
Qwen--Qwen3-1.7B,x10_z_curve,22,1.056978157495888
Qwen--Qwen3-1.7B,x10_z_curve,23,1.4551528935616396
Qwen--Qwen3-1.7B,x10_z_curve,24,1.717608617849097
Qwen--Qwen3-1.7B,x10_z_curve,25,1.128377778304699
Qwen--Qwen3-1.7B,x10_z_curve,26,0.0048043552253854305
Qwen--Qwen3-1.7B,x10_z_curve,27,-1.3778419525358845
Qwen--Qwen3-1.7B,x10_sigma_min_curve,0,0.8096749186515808
Qwen--Qwen3-1.7B,x10_sigma_min_curve,1,0.9662190079689026
Qwen--Qwen3-1.7B,x10_sigma_min_curve,2,0.7958425879478455
Qwen--Qwen3-1.7B,x10_sigma_min_curve,3,0.6408432722091675
Qwen--Qwen3-1.7B,x10_sigma_min_curve,4,0.7087702751159668
Qwen--Qwen3-1.7B,x10_sigma_min_curve,5,0.7412412166595459
Qwen--Qwen3-1.7B,x10_sigma_min_curve,6,0.7267992496490479
Qwen--Qwen3-1.7B,x10_sigma_min_curve,7,0.4974149763584137
Qwen--Qwen3-1.7B,x10_sigma_min_curve,8,0.43676191568374634
Qwen--Qwen3-1.7B,x10_sigma_min_curve,9,0.4309801757335663
Qwen--Qwen3-1.7B,x10_sigma_min_curve,10,0.3989895284175873
Qwen--Qwen3-1.7B,x10_sigma_min_curve,11,0.6423340439796448
Qwen--Qwen3-1.7B,x10_sigma_min_curve,12,0.6083995699882507
Qwen--Qwen3-1.7B,x10_sigma_min_curve,13,0.5645583868026733
Qwen--Qwen3-1.7B,x10_sigma_min_curve,14,0.5036712288856506
Qwen--Qwen3-1.7B,x10_sigma_min_curve,15,0.4609220027923584
Qwen--Qwen3-1.7B,x10_sigma_min_curve,16,0.869364321231842
Qwen--Qwen3-1.7B,x10_sigma_min_curve,17,0.8348543643951416
Qwen--Qwen3-1.7B,x10_sigma_min_curve,18,0.8492687940597534
Qwen--Qwen3-1.7B,x10_sigma_min_curve,19,0.8457778692245483
Qwen--Qwen3-1.7B,x10_sigma_min_curve,20,0.46404436230659485
Qwen--Qwen3-1.7B,x10_sigma_min_curve,21,0.5394204258918762
Qwen--Qwen3-1.7B,x10_sigma_min_curve,22,0.43184611201286316
Qwen--Qwen3-1.7B,x10_sigma_min_curve,23,0.3667721152305603
Qwen--Qwen3-1.7B,x10_sigma_min_curve,24,0.32950714230537415
Qwen--Qwen3-1.7B,x10_sigma_min_curve,25,0.4269730746746063
Qwen--Qwen3-1.7B,x10_sigma_min_curve,26,0.6850917339324951
Qwen--Qwen3-1.7B,x10_sigma_min_curve,27,1.1815191507339478
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,0,1.4940724348050958
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,1,1.356009742162937
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,2,1.3937274820344363
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,3,1.4118045970244895
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,4,1.4042394971605088
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,5,1.4737681635542053
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,6,1.4459679234646705
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,7,1.430303001080161
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,8,1.4546720681843832
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,9,1.4730458022564796
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,10,1.4549284498488622
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,11,1.4763898006045908
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,12,1.4759358609631223
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,13,1.4382945531113065
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,14,1.4305291293873126
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,15,1.4421607208943727
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,16,1.4527955037475542
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,17,1.4932009043917565
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,18,1.5067459426585417
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,19,1.5560520371215139
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,20,1.6016053565154729
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,21,1.6409348037821896
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,22,1.6609692509930154
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,23,1.6768253155775952
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,24,1.6882284838889288
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,25,1.6939181960105933
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,26,1.668931947709235
Qwen--Qwen3-1.7B,x10_sigma_mp_curve,27,1.5793974574811769
Qwen--Qwen3-4B,x1_g_curve,0,0.0
Qwen--Qwen3-4B,x1_g_curve,1,0.03899095545067392
Qwen--Qwen3-4B,x1_g_curve,2,0.05631474624163415
Qwen--Qwen3-4B,x1_g_curve,3,0.0601140647324217
Qwen--Qwen3-4B,x1_g_curve,4,0.09149341077725241
Qwen--Qwen3-4B,x1_g_curve,5,0.11228117406156757
Qwen--Qwen3-4B,x1_g_curve,6,0.10915416491189248
Qwen--Qwen3-4B,x1_g_curve,7,0.12676421692621154
Qwen--Qwen3-4B,x1_g_curve,8,0.13363322384022958
Qwen--Qwen3-4B,x1_g_curve,9,0.17963464044633415
Qwen--Qwen3-4B,x1_g_curve,10,0.22202373268329134
Qwen--Qwen3-4B,x1_g_curve,11,0.21312439392989357
Qwen--Qwen3-4B,x1_g_curve,12,0.23931198335301976
Qwen--Qwen3-4B,x1_g_curve,13,0.27268693443262026
Qwen--Qwen3-4B,x1_g_curve,14,0.2966390333772083
Qwen--Qwen3-4B,x1_g_curve,15,0.27167933722724136
Qwen--Qwen3-4B,x1_g_curve,16,0.28123781296299644
Qwen--Qwen3-4B,x1_g_curve,17,0.2753539783066018
Qwen--Qwen3-4B,x1_g_curve,18,0.2767678408207171
Qwen--Qwen3-4B,x1_g_curve,19,0.33164083980025383
Qwen--Qwen3-4B,x1_g_curve,20,0.4596985103211696
Qwen--Qwen3-4B,x1_g_curve,21,0.5214400957641899
Qwen--Qwen3-4B,x1_g_curve,22,0.5082589831641293
Qwen--Qwen3-4B,x1_g_curve,23,0.581726826891414
Qwen--Qwen3-4B,x1_g_curve,24,0.592245732907194
Qwen--Qwen3-4B,x1_g_curve,25,0.6284654218072985
Qwen--Qwen3-4B,x1_g_curve,26,0.6494979613028181
Qwen--Qwen3-4B,x1_g_curve,27,0.6526340182189655
Qwen--Qwen3-4B,x1_g_curve,28,0.6642215024552
Qwen--Qwen3-4B,x1_g_curve,29,0.6629862544006386
Qwen--Qwen3-4B,x1_g_curve,30,0.64322568875364
Qwen--Qwen3-4B,x1_g_curve,31,0.6109803263447994
Qwen--Qwen3-4B,x1_g_curve,32,0.5940307870689322
Qwen--Qwen3-4B,x1_g_curve,33,0.561785521744423
Qwen--Qwen3-4B,x1_g_curve,34,0.5025299577933041
Qwen--Qwen3-4B,x1_g_curve,35,0.4281343318867242
Qwen--Qwen3-4B,x1_g_curve,36,0.5536296918008877
Qwen--Qwen3-4B,auroc_by_layer,0,0.5
Qwen--Qwen3-4B,auroc_by_layer,1,0.6514756944444444
Qwen--Qwen3-4B,auroc_by_layer,2,0.7743055555555556
Qwen--Qwen3-4B,auroc_by_layer,3,0.7712673611111112
Qwen--Qwen3-4B,auroc_by_layer,4,0.9470486111111112
Qwen--Qwen3-4B,auroc_by_layer,5,0.98046875
Qwen--Qwen3-4B,auroc_by_layer,6,0.9730902777777778
Qwen--Qwen3-4B,auroc_by_layer,7,0.98046875
Qwen--Qwen3-4B,auroc_by_layer,8,0.9787326388888888
Qwen--Qwen3-4B,auroc_by_layer,9,0.9778645833333334
Qwen--Qwen3-4B,auroc_by_layer,10,0.9787326388888888
Qwen--Qwen3-4B,auroc_by_layer,11,0.9774305555555556
Qwen--Qwen3-4B,auroc_by_layer,12,0.9791666666666666
Qwen--Qwen3-4B,auroc_by_layer,13,0.9800347222222222
Qwen--Qwen3-4B,auroc_by_layer,14,0.9787326388888888
Qwen--Qwen3-4B,auroc_by_layer,15,0.9796006944444444
Qwen--Qwen3-4B,auroc_by_layer,16,0.9782986111111112
Qwen--Qwen3-4B,auroc_by_layer,17,0.9796006944444444
Qwen--Qwen3-4B,auroc_by_layer,18,0.9822048611111112
Qwen--Qwen3-4B,auroc_by_layer,19,0.9995659722222222
Qwen--Qwen3-4B,auroc_by_layer,20,1.0
Qwen--Qwen3-4B,auroc_by_layer,21,1.0
Qwen--Qwen3-4B,auroc_by_layer,22,1.0
Qwen--Qwen3-4B,auroc_by_layer,23,0.9991319444444444
Qwen--Qwen3-4B,auroc_by_layer,24,0.9991319444444444
Qwen--Qwen3-4B,auroc_by_layer,25,0.9986979166666666
Qwen--Qwen3-4B,auroc_by_layer,26,0.9986979166666666
Qwen--Qwen3-4B,auroc_by_layer,27,0.9986979166666666
Qwen--Qwen3-4B,auroc_by_layer,28,0.9986979166666666
Qwen--Qwen3-4B,auroc_by_layer,29,0.9982638888888888
Qwen--Qwen3-4B,auroc_by_layer,30,0.9982638888888888
Qwen--Qwen3-4B,auroc_by_layer,31,0.9969618055555556
Qwen--Qwen3-4B,auroc_by_layer,32,0.9973958333333334
Qwen--Qwen3-4B,auroc_by_layer,33,0.9969618055555556
Qwen--Qwen3-4B,auroc_by_layer,34,0.9973958333333334
Qwen--Qwen3-4B,auroc_by_layer,35,0.9973958333333334
Qwen--Qwen3-4B,auroc_by_layer,36,0.9973958333333334
Qwen--Qwen3-4B,cohen_by_layer,0,
Qwen--Qwen3-4B,cohen_by_layer,1,3.016123489154274
Qwen--Qwen3-4B,cohen_by_layer,2,5.138065269180182
Qwen--Qwen3-4B,cohen_by_layer,3,5.490856345369707
Qwen--Qwen3-4B,cohen_by_layer,4,4.697057987043735
Qwen--Qwen3-4B,cohen_by_layer,5,4.6505250720522735
Qwen--Qwen3-4B,cohen_by_layer,6,4.742087338675887
Qwen--Qwen3-4B,cohen_by_layer,7,4.589627904588546
Qwen--Qwen3-4B,cohen_by_layer,8,4.432185944584168
Qwen--Qwen3-4B,cohen_by_layer,9,4.280845813882821
Qwen--Qwen3-4B,cohen_by_layer,10,4.125527115952443
Qwen--Qwen3-4B,cohen_by_layer,11,4.003194710627304
Qwen--Qwen3-4B,cohen_by_layer,12,3.9559596252783926
Qwen--Qwen3-4B,cohen_by_layer,13,3.9818475961865527
Qwen--Qwen3-4B,cohen_by_layer,14,3.7751993090764335
Qwen--Qwen3-4B,cohen_by_layer,15,3.7941678038508333
Qwen--Qwen3-4B,cohen_by_layer,16,3.669606777661192
Qwen--Qwen3-4B,cohen_by_layer,17,3.673860292547869
Qwen--Qwen3-4B,cohen_by_layer,18,3.9199591006136285
Qwen--Qwen3-4B,cohen_by_layer,19,6.073185866209135
Qwen--Qwen3-4B,cohen_by_layer,20,7.239553230077009
Qwen--Qwen3-4B,cohen_by_layer,21,7.16551151852722
Qwen--Qwen3-4B,cohen_by_layer,22,7.4245952227646965
Qwen--Qwen3-4B,cohen_by_layer,23,7.6141625942938616
Qwen--Qwen3-4B,cohen_by_layer,24,7.192742993703885
Qwen--Qwen3-4B,cohen_by_layer,25,7.205654990920739
Qwen--Qwen3-4B,cohen_by_layer,26,7.097967264975603
Qwen--Qwen3-4B,cohen_by_layer,27,6.927917182305867
Qwen--Qwen3-4B,cohen_by_layer,28,6.926755771520334
Qwen--Qwen3-4B,cohen_by_layer,29,6.827920996076555
Qwen--Qwen3-4B,cohen_by_layer,30,6.62102437341896
Qwen--Qwen3-4B,cohen_by_layer,31,6.623917177122901
Qwen--Qwen3-4B,cohen_by_layer,32,6.596123138516714
Qwen--Qwen3-4B,cohen_by_layer,33,6.656731913421804
Qwen--Qwen3-4B,cohen_by_layer,34,6.647538116408823
Qwen--Qwen3-4B,cohen_by_layer,35,6.6141825566561945
Qwen--Qwen3-4B,cohen_by_layer,36,6.947500084307808
Qwen--Qwen3-4B,x2_wm_curve,0,1.1012320847469443
Qwen--Qwen3-4B,x2_wm_curve,1,1.113602290908966
Qwen--Qwen3-4B,x2_wm_curve,2,1.1459781661704873
Qwen--Qwen3-4B,x2_wm_curve,3,1.1157112583059439
Qwen--Qwen3-4B,x2_wm_curve,4,1.139592106862732
Qwen--Qwen3-4B,x2_wm_curve,5,1.1777854039377345
Qwen--Qwen3-4B,x2_wm_curve,6,1.1824529789043277
Qwen--Qwen3-4B,x2_wm_curve,7,1.0851365937498194
Qwen--Qwen3-4B,x2_wm_curve,8,1.1142680335641981
Qwen--Qwen3-4B,x2_wm_curve,9,1.1252686462312236
Qwen--Qwen3-4B,x2_wm_curve,10,1.1613470372819477
Qwen--Qwen3-4B,x2_wm_curve,11,1.0905141398448222
Qwen--Qwen3-4B,x2_wm_curve,12,1.1366461280877902
Qwen--Qwen3-4B,x2_wm_curve,13,1.1009804585555825
Qwen--Qwen3-4B,x2_wm_curve,14,1.1772401916380686
Qwen--Qwen3-4B,x2_wm_curve,15,1.2052077207698622
Qwen--Qwen3-4B,x2_wm_curve,16,1.4214368631712024
Qwen--Qwen3-4B,x2_wm_curve,17,1.3906138463013151
Qwen--Qwen3-4B,x2_wm_curve,18,1.4364583469286758
Qwen--Qwen3-4B,x2_wm_curve,19,1.394706437851743
Qwen--Qwen3-4B,x2_wm_curve,20,1.329610088556606
Qwen--Qwen3-4B,x2_wm_curve,21,1.2955603433970624
Qwen--Qwen3-4B,x2_wm_curve,22,1.47175553956536
Qwen--Qwen3-4B,x2_wm_curve,23,1.209892888010518
Qwen--Qwen3-4B,x2_wm_curve,24,1.1694130679881176
Qwen--Qwen3-4B,x2_wm_curve,25,1.1550905271710956
Qwen--Qwen3-4B,x2_wm_curve,26,1.1238804356370056
Qwen--Qwen3-4B,x2_wm_curve,27,1.099126184009482
Qwen--Qwen3-4B,x2_wm_curve,28,1.0528844821974175
Qwen--Qwen3-4B,x2_wm_curve,29,1.0396610202595284
Qwen--Qwen3-4B,x2_wm_curve,30,1.060627299535677
Qwen--Qwen3-4B,x2_wm_curve,31,1.0675049081806098
Qwen--Qwen3-4B,x2_wm_curve,32,1.044605432636677
Qwen--Qwen3-4B,x2_wm_curve,33,1.0243744308552816
Qwen--Qwen3-4B,x2_wm_curve,34,1.1940017419660733
Qwen--Qwen3-4B,x2_wm_curve,35,1.304213099208438
Qwen--Qwen3-4B,x8_drive_gap_curve,0,0.0
Qwen--Qwen3-4B,x8_drive_gap_curve,1,-0.09032305081685382
Qwen--Qwen3-4B,x8_drive_gap_curve,2,-0.1862255533536275
Qwen--Qwen3-4B,x8_drive_gap_curve,3,-0.1075288852055869
Qwen--Qwen3-4B,x8_drive_gap_curve,4,-0.42998878161112475
Qwen--Qwen3-4B,x8_drive_gap_curve,5,-0.44396090507507313
Qwen--Qwen3-4B,x8_drive_gap_curve,6,-0.40170472860336304
Qwen--Qwen3-4B,x8_drive_gap_curve,7,-0.04957941174507141
Qwen--Qwen3-4B,x8_drive_gap_curve,8,0.07368816932042443
Qwen--Qwen3-4B,x8_drive_gap_curve,9,0.3951075673103333
Qwen--Qwen3-4B,x8_drive_gap_curve,10,0.19425840179125475
Qwen--Qwen3-4B,x8_drive_gap_curve,11,-0.18951043486595154
Qwen--Qwen3-4B,x8_drive_gap_curve,12,0.35601151982943224
Qwen--Qwen3-4B,x8_drive_gap_curve,13,-0.4007189174493153
Qwen--Qwen3-4B,x8_drive_gap_curve,14,-0.11470318833986917
Qwen--Qwen3-4B,x8_drive_gap_curve,15,0.9679095645745595
Qwen--Qwen3-4B,x8_drive_gap_curve,16,-0.5425892869631448
Qwen--Qwen3-4B,x8_drive_gap_curve,17,-0.12282922863960266
Qwen--Qwen3-4B,x8_drive_gap_curve,18,-1.0776040156682334
Qwen--Qwen3-4B,x8_drive_gap_curve,19,-1.215321441491445
Qwen--Qwen3-4B,x8_drive_gap_curve,20,-0.15511770049730944
Qwen--Qwen3-4B,x8_drive_gap_curve,21,0.05385392904281616
Qwen--Qwen3-4B,x8_drive_gap_curve,22,-1.6799726684888205
Qwen--Qwen3-4B,x8_drive_gap_curve,23,-1.4170263707637787
Qwen--Qwen3-4B,x8_drive_gap_curve,24,-1.863785485426585
Qwen--Qwen3-4B,x8_drive_gap_curve,25,-1.882415552934011
Qwen--Qwen3-4B,x8_drive_gap_curve,26,-1.0404197076956432
Qwen--Qwen3-4B,x8_drive_gap_curve,27,-0.4220601121584573
Qwen--Qwen3-4B,x8_drive_gap_curve,28,0.4736951490243275
Qwen--Qwen3-4B,x8_drive_gap_curve,29,-0.03850937883059191
Qwen--Qwen3-4B,x8_drive_gap_curve,30,2.4940748910109205
Qwen--Qwen3-4B,x8_drive_gap_curve,31,1.402443081140518
