metric,READOUT_CLASS,BASELINE_ONLY,DESCRIPTIVE,pair,ckpt_a,ckpt_b,axis,layer,abs_cos,rotation,source_file,json_path
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,7,0.872385,0.127615,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[7]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,8,0.841928,0.158072,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[8]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,9,0.842316,0.157684,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[9]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,10,0.807823,0.192177,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[10]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,11,0.738734,0.261266,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[11]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,12,0.685119,0.314881,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[12]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,13,0.679779,0.320221,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[13]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,14,0.647958,0.352042,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[14]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,15,0.638124,0.361876,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[15]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,16,0.634318,0.365682,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[16]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,17,0.57523,0.42477,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[17]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,18,0.580757,0.419243,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[18]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,19,0.634178,0.365822,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[19]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,20,0.636008,0.363992,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[20]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,21,0.634508,0.365492,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[21]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,22,0.640182,0.359818,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[22]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,23,0.772035,0.227965,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[23]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,24,0.756358,0.243642,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[24]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,25,0.718937,0.281063,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[25]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,26,0.709983,0.290017,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[26]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,27,0.693994,0.306006,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[27]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,28,0.705852,0.294148,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[28]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,29,0.682717,0.317283,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[29]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,30,0.656027,0.343973,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[30]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,31,0.681686,0.318314,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[31]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,32,0.701922,0.298078,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[32]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,33,0.68214,0.31786,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[33]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,34,0.66343,0.33657,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[34]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,35,0.643642,0.356358,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[35]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-chat,NonSafetyFT-STaR,Qwen3-4B-Base-chat,r_ablit,36,0.56448,0.43552,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-chat.r_ablit.per_layer_abs[36]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,AT_BAND,0.967107,0.032893,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.at_band
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,0,0.999996,4e-06,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[0]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,1,0.992858,0.007142,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[1]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,2,0.993357,0.006643,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[2]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,3,0.991911,0.008089,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[3]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,4,0.989383,0.010617,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[4]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,5,0.985729,0.014271,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[5]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,6,0.983524,0.016476,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[6]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,7,0.983794,0.016206,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[7]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,8,0.98401,0.01599,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[8]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,9,0.980774,0.019226,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[9]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,10,0.979429,0.020571,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[10]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,11,0.980441,0.019559,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[11]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,12,0.977415,0.022585,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[12]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,13,0.975254,0.024746,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[13]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,14,0.972982,0.027018,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[14]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,15,0.971188,0.028812,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[15]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,16,0.969691,0.030309,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[16]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,17,0.968549,0.031451,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[17]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,18,0.964491,0.035509,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[18]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,19,0.964413,0.035587,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[19]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,20,0.961652,0.038348,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[20]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,21,0.963981,0.036019,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[21]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,22,0.967014,0.032986,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[22]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,23,0.970391,0.029609,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[23]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,24,0.975739,0.024261,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[24]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,25,0.976906,0.023094,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[25]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,26,0.978806,0.021194,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[26]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,27,0.97744,0.02256,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[27]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,28,0.97734,0.02266,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[28]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,29,0.977177,0.022823,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[29]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,30,0.975767,0.024233,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[30]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,31,0.976458,0.023542,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[31]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,32,0.976323,0.023677,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[32]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,33,0.972061,0.027939,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[33]
M3c,activation,False,True,NonSafetyFT-STaR||Qwen3-4B-Base-plain,NonSafetyFT-STaR,Qwen3-4B-Base-plain,r_content,34,0.969905,0.030095,LANE_A/out/released/cross_checkpoint_directions.json,pairs.NonSafetyFT-STaR||Qwen3-4B-Base-plain.r_content.per_layer_abs[34]
